name,orcid,link,date,journal
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1007/s40519-019-00722-8,2020-08-07,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity"
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.3390/nu12072149,2020-07-19,Nutrients
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.3389/fpsyg.2020.00161,2020-02-07,Frontiers in Psychology
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,Maternal practices and perceptions of child body mass status explain child energy expenditure behaviors and body mass,2020-01,Journal of Behavioral Medicine
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1037/hea0000799,2019-12,Health Psychology
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1016/j.appet.2019.104335,2019-10,Appetite
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1371/journal.pone.0224503,2019-10-31,PLOS ONE
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1111/aphw.12145,2019-03,Applied Psychology: Health and Well-Being
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1016/j.mhpa.2019.03.002,2019-03,Mental Health and Physical Activity
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,Depression in elite athletes: Findings from a systematic review,2018,Przegląd Psychologiczny
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1080/08870446.2018.1489049,2018-10-03,Psychology & Health
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1007/s40519-018-0496-z,2018-03-08,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity"
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1186/s12888-017-1328-9,2017-04,BMC Psychiatry
Karolina Zarychta-ZajÄ…czkowska,https://orcid.org/0000-0003-2072-0841,https://doi.org/10.1515/hukin-2017-0149,2017-01,Journal of Human Kinetics
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Niewspółpracujący biorca – rola psychologa w opiece potransplantacyjnej,2020,"Chirurgia po dyplomie, 5(6), s.31-36"
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Frailty syndrome in hemodialyzed patients: a pilot study,2018,Nefrologia i Dializoterapia Polska
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,https://doi.org/10.1016/j.transproceed.2018.04.054,2018,Transplantation Proceedings
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Psychological effects of organ transplantation: Symptoms and predictors of change. ,2018,The Review of Psychology Vol. 61 (2)
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,https://doi.org/10.1515/ppb-2017-0044,2017,Polish Psychological Bulletin
Mateusz Piotr Zatorski,https://orcid.org/0000-0002-0043-0815,Pogłębienie relacji dawca – biorca jako rezultat żywego dawstwa,2017,"Forum Nefrologiczne, tom 10 nr 3, 1-6"
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3390/ijerph18042164,2021,International Journal of Environmental Research and Public Health
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2019.02957,2020,Frontiers in Psychology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2020.01241,2020,Frontiers in Psychology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,The role of alexithymia and dissociation in relation between parental attitudes and attachment styles in adulthood,2020,Personality and Individual Differences
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,"Early Childhood Trauma, Alexithymia and Dissociation with the Internal Dialogue Activity in Adulthood",2019,European Journal of Psychotraumatology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,Parental Attitudes and Attachment Styles in Adulthood: Mediatory Role of Dissociation and Alexithymia,2019,European Journal of Psychotraumatology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5604/01.3001.0012.8286,2019,Psychologia Wychowawcza
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,"Parental Bonding, Temperament and Tendency to Impulsive Aggression: Mediating Role of Alexithymia and Temperament",2019,European Journal of Psychotraumatology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2019.01575,2019,Frontiers in Psychology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5604/01.3001.0012.4751,2018,Psychologia Wychowawcza
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.15557/pipk.2018.0032,2018,Psychiatria i Psychologia Kliniczna
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2018.02039,2018,Frontiers in Psychology
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.24425/124343,2018,Polish Psychological Bulletin
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.1016/j.transproceed.2018.04.057,2018,Transplantation Proceedings
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.5114/ppn.2018.78714,2018,Postepy Psychiatrii i Neurologii
ElÅ¼bieta Zdankiewicz-ÅšcigaÅ‚a,https://orcid.org/0000-0002-8275-2585,https://doi.org/10.3389/fpsyg.2018.01570,2018,Frontiers in Psychology
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.18290/rpsych21242-2,2021,Roczniki Psychologiczne
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1371/journal.pone.0261384,2021-12-15,PLOS ONE
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1002/cpp.2601,2021-05,Clinical Psychology & Psychotherapy
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1007/s12144-021-01739-y,2021-04-22,Current Psychology
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.1016/j.paid.2020.110222,2020-07,Personality and Individual Differences
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.3389/fpsyg.2019.00687,2019,Frontiers in Psychology
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.24425/119479,2018-06-15,Polish Psychological Bulletin
Mariusz ZiÄ™ba,https://orcid.org/0000-0002-3492-2236,https://doi.org/10.24425/119480,2018-06-15,Polish Psychological Bulletin
Justyna MirosÅ‚awa ZiÃ³Å‚kowska,https://orcid.org/0000-0001-8828-6047,https://doi.org/10.1080/07481187.2017.1332910,2017,Death Studies
Justyna MirosÅ‚awa ZiÃ³Å‚kowska,https://orcid.org/0000-0001-8828-6047,https://doi.org/10.1080/17405904.2016.1250650,2017,Critical Discourse Studies
Jolanta GraÅ¼yna Å»yciÅ„ska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.1007/s12144-019-0145-3,2019,Current Psychology
Jolanta GraÅ¼yna Å»yciÅ„ska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.5604/01.3001.0012.1164,2018,Medical Science Pulse
Jolanta GraÅ¼yna Å»yciÅ„ska,https://orcid.org/0000-0002-1761-7328,https://doi.org/10.14691/cppj.24.1.79,2018,Czasopismo Psychologiczne -Pychological Journal
